Brand,Name,Price,Image,Link
Apple,Apple iPhone 12 -4G RAM - 128GB ROM - Noir - Garantie 1 an,2999.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/1437/1.jpg?5510,https://www.jumia.com.tn/smartphones//apple-iphone-12-4g-ram-128gb-rom-noir-garantie-1-an-734196.html
XIAOMI,"XIAOMI Redmi 9A - 6.53"" - 2 Go - 32 Go - Aurora Green - Garantie 1 an",469.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/6826/1.jpg?1027,https://www.jumia.com.tn/smartphones//xiaomi-redmi-9a-6.53-2-go-32-go-aurora-green-garantie-1-an-628615.html
Oukitel,"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + Cadeau Kit - Noir-Gris  - Garantie 1 An",544.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/0266/1.jpg?5507,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-cadeau-kit-noir-gris-garantie-1-an-662013.html
Apple,Apple iPhone 11 - 4G RAM -128 Go ROM  - Noir - Garantie 1 an,2690.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/1437/1.jpg?8926,https://www.jumia.com.tn/smartphones//apple-iphone-11-4g-ram-128-go-rom-noir-garantie-1-an-734194.html
Samsung,"Samsung A73 - 6.7""- 8GO - 128GO- 108MP - Mint - Garantie 1an",2299.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/9585/2.jpg?4336,https://www.jumia.com.tn/smartphones//a73-6.7-8go-128go-108mp-mint-garantie-1an-samsung-mpg32944.html
Apple,Apple IPhone 12 - 4G RAM - 128 GB ROM - Blanc - Garantie 1 an,2999.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/6437/1.jpg?0789,https://www.jumia.com.tn/smartphones//apple-iphone-12-4g-ram-128-gb-rom-blanc-garantie-1-an-734630.html
Smart,"Smart M30 - 6.3""- 2Go-32Go - vert- Garantie 1 an",292.9,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/7347/1.jpg?9027,https://www.jumia.com.tn/smartphones//smart-m30-6.3-2go-32go-vert-garantie-1-an-743732.html
XIAOMI,"XIAOMI Redmi A1+ - 6,52 ″ - 2Go - 32Go - Light green - Garantie 1 An",348.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/0696/1.jpg?0488,https://www.jumia.com.tn/smartphones//xiaomi-redmi-a1-652-2go-32go-light-green-garantie-1-an-696025.html
Apple,"Apple iPhone 14 Pro - 6,1"" - 512 GB - Deep Purple  - Garantie 12 mois",8808.24,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/6296/1.jpg?8371,https://www.jumia.com.tn/smartphones//apple-iphone-14-pro-61-512-gb-deep-purple-garantie-12-mois-692665.html
XIAOMI,"XIAOMI Redmi 12C - 6.71""- 4Go - 128Go - Purple - Garantie 1 an",579.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/6437/1.jpg?6546,https://www.jumia.com.tn/smartphones//xiaomi-redmi-12c-6.71-4go-128go-purple-garantie-1-an-734659.html
Tecno,"Tecno Spark Go 2023 -6.56""- 4Gb - 64Go + C Mémoire 64gb - Bleu- Garantie 1an",399.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/6837/1.jpg?4896,https://www.jumia.com.tn/smartphones//tecno-spark-go-2023-6.56-4gb-64go-c-memoire-64gb-bleu-garantie-1an-738684.html
Samsung,"Samsung Galaxy A04 6,5"" 3- 32 Go - COPPER - Garantie 1 an",469.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/0796/1.jpg?1046,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04-65-3-32-go-copper-garantie-1-an-697025.html
Infinix,"Infinix Hot 20 - 6.82"" - 4GB - 128GB - Legend white - 1an Garantie",649.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/9907/1.jpg?3625,https://www.jumia.com.tn/smartphones//infinix-hot-20-6.82-4gb-128gb-legend-white-1an-garantie-709938.html
Oppo,"Oppo Reno 8T 4G - 6.4"" - Amoled FHD+ 90hz - 8 GO - 256 GO - Noir - Garantie 1an",1299.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/0527/1.jpg?5228,https://www.jumia.com.tn/smartphones//oppo-reno-8t-4g-6.4-amoled-fhd-90hz-8-go-256-go-noir-garantie-1an-725040.html
Infinix,"Infinix Hot 20 - 6,82"" - 4Go -128Go - Legend white - Garantie 1 an",599.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/7986/1.jpg?1565,https://www.jumia.com.tn/smartphones//infinix-hot-20-682-4go-128go-legend-white-garantie-1-an-689711.html
Apple,"Apple iPhone 14 Pro - 6,1"" - 128 GB - Space Black   - Garantie 12 mois",6987.4,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/9296/1.jpg?3516,https://www.jumia.com.tn/smartphones//apple-iphone-14-pro-61-128-gb-space-black-garantie-12-mois-692986.html
Tecno,Tecno Spark 8 4-64Gb - Turquoise Cyan- Garantie 1 an,489.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/4996/1.jpg?5848,https://www.jumia.com.tn/smartphones//tecno-spark-8-4-64gb-turquoise-cyan-garantie-1-an-699415.html
XIAOMI,XIAOMI Smartphone Redmi Note 11 - 4 GO - 128 GO - Bleu Twilight,799.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/1337/1.jpg?0229,https://www.jumia.com.tn/smartphones//xiaomi-smartphone-redmi-note-11-4-go-128-go-bleu-twilight-733159.html
Samsung,Samsung Galaxy A04e 3 -32 - Copper- Garantie 1 an,459.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/8427/1.jpg?7588,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04e-3-32-copper-garantie-1-an-724860.html
iPlus,"iPlus Nu 65- 6.6"" - 2 Go - 64Go - Noir - Garantie 1 an",319.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/1037/1.jpg?8228,https://www.jumia.com.tn/smartphones//iplus-nu-65-6.6-2-go-64go-noir-garantie-1-an-730149.html
Oukitel,"Oukitel WP20 -Etanche+Robuste -5.93"" -4 Go-32 Go +Cadeau Kit+Glass- Noir+Vert - Garantie 1 An",549.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9766/1.jpg?6954,https://www.jumia.com.tn/smartphones//oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglass-noirvert-garantie-1-an-667948.html
Huawei,Huawei NOVA Y61 - 4Go - 64Go - Noir - Garantie - Big Battery - Super Charge,699.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/1907/1.jpg?2903,https://www.jumia.com.tn/smartphones//huawei-nova-y61-4go-64go-noir-garantie-big-battery-super-charge-709130.html
Iku,"Iku A7 - 6"" - 2 Go - 16 Go - Sky Blue - Garantie 1 an",279.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/3416/1.jpg?3400,https://www.jumia.com.tn/smartphones//iku-a7-6-2-go-16-go-sky-blue-garantie-1-an-614371.html
Samsung,"Samsung Galaxy A04e 6.5"" HD + 7Gb Ram(3+4) + 64gb - Gold- Garantie 1 an",499.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/8827/1.jpg?7988,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04e-6.5-hd-7gb-ram34-64gb-gold-garantie-1-an-728861.html
Samsung,"Samsung Galaxy A13 - 6.5"" - 4 Go - 128 Go + Anticasse - Peach - Garantie 1 an",888.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/5986/1.jpg?9098,https://www.jumia.com.tn/smartphones//samsung-galaxy-a13-6.5-4-go-128-go-anticasse-peach-garantie-1-an-689598.html
Samsung,"Samsung Galaxy A04 6,5"" 3- 32 Go - NOIR - Garantie 1 an",469.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/0796/1.jpg?1046,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04-65-3-32-go-noir-garantie-1-an-697024.html
Samsung,"Samsung Galaxy A04S - 6.5"" - 4Go - 128Go - NOIR - Garantie 1 an",819.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/1876/1.jpg?0345,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04s-6.5-4go-128go-noir-garantie-1-an-678131.html
Apple,"Apple iPhone 14 Pro - 6,1"" -  6G - 128 GB - gold  - Garantie 1AN",6490.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/3937/1.jpg?5968,https://www.jumia.com.tn/smartphones//apple-iphone-14-pro-61-6g-128-gb-gold-garantie-1an-739327.html
Oppo,"Oppo A17 -  6.56"" - 4 Go - 64 Gb  - Midnight Black - 5000 mAh - Garantie 1 An",599.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/1586/1.jpg?2092,https://www.jumia.com.tn/smartphones//oppo-a17-6.56-4-go-64-gb-midnight-black-5000-mah-garantie-1-an-685105.html
Infinix,"Infinix SMART 6 HD - 6.6""  - 4G/DS - 2/32 GB - X6512 - ORIGIN Blue",368.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/0307/1.jpg?7826,https://www.jumia.com.tn/smartphones//infinix-smart-6-hd-6.6-4gds-232-gb-x6512-origin-blue-703038.html
Oppo,"Oppo Reno 8T 5G - 6.7"" - 8G - 256GB - Gold",1799.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/7327/1.jpg?8743,https://www.jumia.com.tn/smartphones//oppo-reno-8t-5g-6.7-8g-256gb-gold-723750.html
XIAOMI,"XIAOMI Redmi Note 12 - 6,67"" Amoled 120hz - 6 Go -128 Go - Ice Blue - Garantie 1 an",799.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/5937/1.jpg?6576,https://www.jumia.com.tn/smartphones//xiaomi-redmi-note-12-667-amoled-120hz-6-go-128-go-ice-blue-garantie-1-an-739566.html
Samsung,"Samsung Galaxy A04E 6,5"" 3- 32 Go - Bleu - Garantie 1 an",459.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/8427/1.jpg?7589,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04e-65-3-32-go-bleu-garantie-1-an-724859.html
XIAOMI,"XIAOMI Redmi Note 12 Amoled 6,67″(6Go, 128Go)- 50MP/8 MP- Grey-Garantie 1 an",829.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/2937/1.jpg?6970,https://www.jumia.com.tn/smartphones//xiaomi-redmi-note-12-amoled-6676go-128go-50mp8-mp-grey-garantie-1-an-739276.html
Oppo,"Oppo A77S - 6.56"" Snapdragon 680 - 8Go -128Go - Orange - Garantie 1an",959.9,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/0007/1.jpg?3966,https://www.jumia.com.tn/smartphones//oppo-a77s-6.56-snapdragon-680-8go-128go-orange-garantie-1an-700043.html
XIAOMI,"XIAOMI Poco M4 Pro 8 - 6.43"" - 8 Go - 256 Go - Jaune - Garantie 1 an",1229.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/8606/1.jpg?5288,https://www.jumia.com.tn/smartphones//poco-m4-pro-8-6.43-8-go-256-go-jaune-garantie-1-an-xiaomi-mpg32715.html
XIAOMI,"XIAOMI Redmi Note 12 - 6,67"" Amoled 120hz - 6 Go -128 Go - Onyx Gris - Garantie 1 an",799.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/5937/1.jpg?6638,https://www.jumia.com.tn/smartphones//xiaomi-redmi-note-12-667-amoled-120hz-6-go-128-go-onyx-gris-garantie-1-an-739568.html
Sans Marque,"Organisateurs élastiques noirs, pour organiser des gadgets",22.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/0962/1.jpg?8546,https://www.jumia.com.tn/smartphones//sans-marque-organisateurs-elastiques-noirs-pour-organiser-des-gadgets-269089.html
Oppo,Oppo A77  4Gb / 128gb - 33W charge - Blue- Garantie 1An,779.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/5037/1.jpg?0951,https://www.jumia.com.tn/smartphones//oppo-a77-4gb-128gb-33w-charge-blue-garantie-1an-730566.html
Samsung,Samsung Galaxy  A04 - 4Go- 64Go - Blanc - Garantie 1an,499.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/7496/1.jpg?8927,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04-4go-64go-blanc-garantie-1an-694741.html
Sans Marque,Afficheur  - Pour Iphone X - Noir,119.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/9102/1.jpg?5364,https://www.jumia.com.tn/smartphones//sans-marque-afficheur-pour-iphone-x-noir-201908.html
Samsung,"Samsung Galaxy A03 - 6.5"" - 3 Go - 32Go - Bleu - Garantie 1 an",455.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/4216/1.jpg?7225,https://www.jumia.com.tn/smartphones//galaxy-a03-6.5-3-go-32go-bleu-garantie-1-an-samsung-mpg30957.html
Oukitel,"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + Cadeau Kit+Glass - Noir+Orange- Garantie 1 An",549.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/0266/1.jpg?5522,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-cadeau-kitglass-noirorange-garantie-1-an-662015.html
Infinix,Infinix X665E HOT 20I - 4G/DS - 4GB + 128 GB - Energy Green,499.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/2047/1.jpg?7626,https://www.jumia.com.tn/smartphones//infinix-x665e-hot-20i-4gds-4gb-128-gb-energy-green-740206.html
Infinix,"Infinix Hot 20 - 6.82"" - 4GB - 128GB - Luna Bleu - 1an Garantie",589.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/4127/1.jpg?0170,https://www.jumia.com.tn/smartphones//infinix-hot-20-6.82-4gb-128gb-luna-bleu-1an-garantie-721497.html
Samsung,"Samsung Galaxy A14 6.6"" LCD 90Hz 4G 4GO 64GO - Noir - Garantie 1an",699.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/0827/1.jpg?4855,https://www.jumia.com.tn/smartphones//samsung-galaxy-a14-6.6-lcd-90hz-4g-4go-64go-noir-garantie-1an-728097.html
Iku,"Iku A12 - 6.5"" - 4 Go - 64 Go - Marron- Garantie 1 an",388.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/7337/1.jpg?0907,https://www.jumia.com.tn/smartphones//iku-a12-6.5-4-go-64-go-marron-garantie-1-an-733750.html
Infinix,"Infinix SMART 6 PLUS - 6,82"" - 4G/DS - 2/64 GB - X6823 - Tranquil Sea Blue",428.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/0307/1.jpg?8126,https://www.jumia.com.tn/smartphones//infinix-smart-6-plus-682-4gds-264-gb-x6823-tranquil-sea-blue-703041.html
iPlus,iPlus Smartphone P1- 4G -2Go -16Go -Gold - Garantie 1an,279.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/8116/1.jpg?0950,https://www.jumia.com.tn/smartphones//iplus-smartphone-p1-4g-2go-16go-gold-garantie-1an-611869.html
Samsung,"Samsung Galaxy A03 Core - 6.5"" - 2Go -32Go - Bleu - Garantie 1an",449.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/1125/1.jpg?6147,https://www.jumia.com.tn/smartphones//galaxy-a03-core-6.5-2go-32go-bleu-garantie-1an-samsung-mpg26340.html
Evertek,Evertek Pokito - Black Blue - Double SIM,55.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/1727/1.jpg?4089,https://www.jumia.com.tn/smartphones//evertek-pokito-black-blue-double-sim-727147.html
Tecno,"Tecno Spark Go 2023 - 6.56""- 4Gb Ram - 64Go - Violet - Garantie 1an",399.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/5547/1.jpg?0487,https://www.jumia.com.tn/smartphones//tecno-spark-go-2023-6.56-4gb-ram-64go-violet-garantie-1an-745512.html
Itel,Itel A58 Pro - 4G - 6.6HD - 2gb - 64gb - Bleu - Garantie 1An,348.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/7007/1.jpg?6526,https://www.jumia.com.tn/smartphones//itel-a58-pro-4g-6.6hd-2gb-64gb-bleu-garantie-1an-700733.html
Apple,Apple iPhone 14 Pro Max- 6 GO - 512 GO - NOIR  Garantie 12 mois,7999.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/2937/1.jpg?5232,https://www.jumia.com.tn/smartphones//apple-iphone-14-pro-max-6-go-512-go-noir-garantie-12-mois-739234.html
XIAOMI,XIAOMI Redmi A1+ - 2Go RAM - 32Go ROM - Light Blue - Garantie 1 an,348.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/0696/1.jpg?0488,https://www.jumia.com.tn/smartphones//xiaomi-redmi-a1-2go-ram-32go-rom-light-blue-garantie-1-an-696024.html
Tecno,Tecno Spark 5 Air - Ecran 7 pouce - 2gb - 64gb - 5000mAh - Bleu - Garantie 1An,349.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/3307/1.jpg?5808,https://www.jumia.com.tn/smartphones//tecno-spark-5-air-ecran-7-pouce-2gb-64gb-5000mah-bleu-garantie-1an-703386.html
Itel,"Itel S18 6.6"" HD+, 64GB /2GB RAM, 5000mAh, - Green Garantie 1 an",379.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/2047/1.jpg?0207,https://www.jumia.com.tn/smartphones//itel-s18-6.6-hd-64gb-2gb-ram-5000mah-green-garantie-1-an-740209.html
Huawei,"Huawei Nova 10 SE 6.67"" Full HD+ OLED 90Hz 8GO 256GO - Silver - Garantie 1 an",1499.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/5937/1.jpg?6692,https://www.jumia.com.tn/smartphones//huawei-nova-10-se-6.67-full-hd-oled-90hz-8go-256go-silver-garantie-1-an-739570.html
Huawei,Huawei NOVA Y61 - 4Go 128Go - Vert - garantie 1An,699.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/3307/1.jpg?5808,https://www.jumia.com.tn/smartphones//huawei-nova-y61-4go-128go-vert-garantie-1an-703385.html
Evertek,Evertek Pokito - Double SIM - Black red,55.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/1727/1.jpg?4089,https://www.jumia.com.tn/smartphones//evertek-pokito-double-sim-black-red-727144.html
Samsung,"Samsung A53 5G - 6.5"" - 8Go - 256Go - Black  - Garantie 1 an",2199.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/2865/1.jpg?7573,https://www.jumia.com.tn/smartphones//samsung-a53-5g-6.5-8go-256go-black-garantie-1-an-568224.html
Oppo,Oppo Reno 8T 4G - 8Go-256Go- Noir - Garantie 1 an,1349.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/8427/1.jpg?6667,https://www.jumia.com.tn/smartphones//oppo-reno-8t-4g-8go-256go-noir-garantie-1-an-724824.html
Oppo,Oppo Reno 8T 4G - 8Go-256Go- Cuir Orange - Garantie 1 an,1349.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/8427/1.jpg?6667,https://www.jumia.com.tn/smartphones//oppo-reno-8t-4g-8go-256go-cuir-orange-garantie-1-an-724823.html
XIAOMI,"XIAOMI Redmi A1+ - 6.52"" - 2 Go - 32 Go + Anticasse - Bleu- Garantie 1 an",360.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/6776/1.jpg?8347,https://www.jumia.com.tn/smartphones//xiaomi-redmi-a1-6.52-2-go-32-go-anticasse-bleu-garantie-1-an-677650.html
Tecno,Tecno Spark 8 4-64Gb - Turquoise Cyan- Garantie 1 an,483.9,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/0696/1.jpg?0488,https://www.jumia.com.tn/smartphones//tecno-spark-8-4-64gb-turquoise-cyan-garantie-1-an-696023.html
XIAOMI,"XIAOMI Note 12 - 4G -6.67""- 6Go-128Go-Blue- Garantie 1an",779.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/0937/1.jpg?1933,https://www.jumia.com.tn/smartphones//xiaomi-note-12-4g-6.67-6go-128go-blue-garantie-1an-739080.html
Samsung,"Samsung A53 5G - 6.5"" - 8Go -128Go - Black  - Garantie 1 an",2099.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/2865/1.jpg?7573,https://www.jumia.com.tn/smartphones//a53-5g-6.5-8go-128go-black-garantie-1-an-samsung-mpg31864.html
Logicom,Logicom TÉLÉPHONE PORTABLE - LOGICOM - LE POSH XL - NOIR,125.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/3717/1.jpg?3290,https://www.jumia.com.tn/smartphones//logicom-telephone-portable-logicom-le-posh-xl-noir-717334.html
Realme,"Realme C30s - 6.5""-3GB- 64GB- Blue- Garantie 1 An",399.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/4247/1.jpg?7426,https://www.jumia.com.tn/smartphones//realme-c30s-6.5-3gb-64gb-blue-garantie-1-an-742468.html
XIAOMI,"XIAOMI Redmi Note 12 Pro 4G - 6.67""- 8G- 128GB - Gray - Garantie 1 an",1299.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/9547/1.jpg?4626,https://www.jumia.com.tn/smartphones//xiaomi-redmi-note-12-pro-4g-6.67-8g-128gb-gray-garantie-1-an-745916.html
Samsung,"Samsung Galaxy A04e 6.5"" HD + 7Gb Ram(3+4) + 128GB - Bleu - Garantie 1 an",538.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/8827/1.jpg?7988,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04e-6.5-hd-7gb-ram34-128gb-bleu-garantie-1-an-728858.html
Realme,"Realme C30s - 6.5""-3GB- 64GB- Noir- Garantie 1 An",399.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/4247/1.jpg?7366,https://www.jumia.com.tn/smartphones//realme-c30s-6.5-3gb-64gb-noir-garantie-1-an-742467.html
Iku,"Iku A7 - 6"" - 2 Go - 16 Go - Gold - Garantie 1 an",279.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/3416/1.jpg?3400,https://www.jumia.com.tn/smartphones//iku-a7-6-2-go-16-go-gold-garantie-1-an-614383.html
Oppo,"Oppo A17k 6.56"" 3 - 64 Gb Bleu -5000 mAh - Garantie 1 An",499.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/3307/1.jpg?1666,https://www.jumia.com.tn/smartphones//oppo-a17k-6.56-3-64-gb-bleu-5000-mah-garantie-1-an-703306.html
Oukitel,Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go- Cadeau KIT - NOIR+ORANGE - Garantie 1 an,549.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/3266/1.jpg?3159,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kit-noirorange-garantie-1-an-662371.html
Oukitel,Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go- Cadeau KIT - NOIR+ORANGE - Garantie 1 an,549.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/3266/1.jpg?3159,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kit-noirorange-garantie-1-an-662371.html
XIAOMI,XIAOMI Smartphone Redmi Note 11 - 6 GO - 128 GO - Gris Graphite,839.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/1337/1.jpg?0229,https://www.jumia.com.tn/smartphones//xiaomi-smartphone-redmi-note-11-6-go-128-go-gris-graphite-733158.html
Tecno,Tecno Spark 8 4GO / 64GO,559.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/1447/1.jpg?9866,https://www.jumia.com.tn/smartphones//tecno-spark-8-4go-64go-744163.html
Huawei,"Huawei Nova 10 SE - 6.6"" - 8 Go - 256 GB - Black - 1 an Garantie",1599.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/0147/1.jpg?5327,https://www.jumia.com.tn/smartphones//huawei-nova-10-se-6.6-8-go-256-gb-black-1-an-garantie-741072.html
Itel,Itel a18  3G+-Dual SIM -5MP -32GB -1GB RAM -blue-Garantie1 an,199.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/0147/1.jpg?4067,https://www.jumia.com.tn/smartphones//itel-a18-3g-dual-sim-5mp-32gb-1gb-ram-blue-garantie1-an-741049.html
Samsung,"Samsung Galaxy A14 - 6.6"" - 6Go -128Go - Noir- Garantie 1 an",819.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/7727/1.jpg?5730,https://www.jumia.com.tn/smartphones//samsung-galaxy-a14-6.6-6go-128go-noir-garantie-1-an-727776.html
Samsung,"Samsung A14 - 6.6"" - 4 Go - 128 GB - Black - 1an garantie",849.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/8727/1.jpg?6389,https://www.jumia.com.tn/smartphones//samsung-a14-6.6-4-go-128-gb-black-1an-garantie-727819.html
Huawei,Huawei Smartphone Nova Y61 4Go / 64Go,799.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/5347/1.jpg?9947,https://www.jumia.com.tn/smartphones//huawei-smartphone-nova-y61-4go-64go-743530.html
Oppo,"Oppo A16k - 6.52"" - 3Go - 32Go - Noir - Garantie 1 an",449.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/9937/1.jpg?7507,https://www.jumia.com.tn/smartphones//oppo-a16k-6.52-3go-32go-noir-garantie-1-an-739911.html
Techno,Techno Spark 8 4-64Gb - Atlantic Blue - Garantie 1 an + Support lazy 360 °,479.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/4807/1.jpg?8966,https://www.jumia.com.tn/smartphones//techno-spark-8-4-64gb-atlantic-blue-garantie-1-an-support-lazy-360-708417.html
XIAOMI,"XIAOMI Redmi Note 12s - 6,43"" 90hz- 8 Go -256 Go -Onyx Black- Garantie 1 an",1019.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/2347/1.jpg?3550,https://www.jumia.com.tn/smartphones//xiaomi-redmi-note-12s-643-90hz-8-go-256-go-onyx-black-garantie-1-an-743265.html
